response,contrast,H2,Recombination,Map_type,QTL,Repulsion,Matrix,QTL_type,estimate,SE,df,z.ratio,p.value
QTL AF,large_neg - med_neg,2,20X,Chr,200,3,GW,R,-0.0237875642561693,0.0075459928297413,Inf,-3.15234387215615,0.00461515084592645
QTL AF,large_neg - small_neg,2,20X,Chr,200,3,GW,R,-0.038251024624161,0.00754599282974136,Inf,-5.06905128154914,1.1963717432284e-06
QTL AF,large_neg - med_neg,8,20X,Chr,200,3,GW,R,-0.0426837474031755,0.00754599282974127,Inf,-5.65647865910296,4.63155707119967e-08
QTL AF,large_neg - small_neg,8,20X,Chr,200,3,GW,R,-0.0675139859154022,0.0075459928297414,Inf,-8.94699841872443,2.09832151654155e-14
QTL AF,med_neg - small_neg,8,20X,Chr,200,3,GW,R,-0.0248302385122267,0.00754599282974122,Inf,-3.29051975962164,0.0028740939352897
QTL AF,large_neg - med_neg,2,2X,Chr,200,3,GW,R,-0.0278010253683047,0.00754599282974143,Inf,-3.68421041413279,0.000671373892545235
QTL AF,large_neg - small_neg,2,2X,Chr,200,3,GW,R,-0.0422599262728669,0.00754599282974131,Inf,-5.60031360039281,6.41311386218035e-08
QTL AF,large_neg - med_neg,8,2X,Chr,200,3,GW,R,-0.0454951214445267,0.00754599282974185,Inf,-6.02904382114064,4.94616303470252e-09
QTL AF,large_neg - small_neg,8,2X,Chr,200,3,GW,R,-0.0694568480818017,0.00754599282974106,Inf,-9.20446780813931,3.44169137633799e-14
QTL AF,med_neg - small_neg,8,2X,Chr,200,3,GW,R,-0.023961726637275,0.00754599282974128,Inf,-3.17542398699796,0.00426982175920432
QTL AF,large_neg - med_neg,2,20X,Peri,200,3,GW,R,-0.0282726599556306,0.00754599282974125,Inf,-3.74671174403966,0.000525463917996127
QTL AF,large_neg - small_neg,2,20X,Peri,200,3,GW,R,-0.0434414756187741,0.00754599282974128,Inf,-5.75689330734012,2.56859000735687e-08
QTL AF,large_neg - med_neg,8,20X,Peri,200,3,GW,R,-0.0462392747139262,0.0075459928297421,Inf,-6.12765950845814,2.67465616321516e-09
QTL AF,large_neg - small_neg,8,20X,Peri,200,3,GW,R,-0.0735614371575642,0.00754599282974131,Inf,-9.748410688602,3.34177130412172e-14
QTL AF,med_neg - small_neg,8,20X,Peri,200,3,GW,R,-0.0273221624436381,0.00754599282974173,Inf,-3.62075118014301,0.000857620258111536
QTL AF,large_neg - med_neg,2,2X,Peri,200,3,GW,R,-0.0272283500893962,0.00754599282974105,Inf,-3.60831910442334,0.00089933686003596
QTL AF,large_neg - small_neg,2,2X,Peri,200,3,GW,R,-0.0439059914473944,0.00754599282974101,Inf,-5.81845125459805,1.78083054969136e-08
QTL AF,large_neg - med_neg,8,2X,Peri,200,3,GW,R,-0.0464191931401302,0.00754599282974156,Inf,-6.15150241823381,2.30193841765924e-09
QTL AF,large_neg - small_neg,8,2X,Peri,200,3,GW,R,-0.0727196001626188,0.0075459928297408,Inf,-9.63684988885905,2.17603712826531e-14
QTL AF,med_neg - small_neg,8,2X,Peri,200,3,GW,R,-0.0263004070224886,0.00754599282974223,Inf,-3.48534747062395,0.00142679010709013
QTL AF,large_neg - med_neg,2,20X,WT,200,3,GW,R,-0.0281094166215026,0.00754599282974157,Inf,-3.7250786285819,0.000572226664104059
QTL AF,large_neg - small_neg,2,20X,WT,200,3,GW,R,-0.0426241681435823,0.00754599282974134,Inf,-5.64858317590574,4.84927900057386e-08
QTL AF,large_neg - med_neg,8,20X,WT,200,3,GW,R,-0.0461277744334152,0.00754599282974132,Inf,-6.11288341695873,2.93451962729563e-09
QTL AF,large_neg - small_neg,8,20X,WT,200,3,GW,R,-0.0738544855361407,0.00754599282974135,Inf,-9.78724565507865,3.1641356201817e-14
QTL AF,med_neg - small_neg,8,20X,WT,200,3,GW,R,-0.0277267111027255,0.00754599282974179,Inf,-3.67436223811973,0.000697556829430512
QTL AF,large_neg - med_neg,2,2X,WT,200,3,GW,R,-0.0282699399869879,0.00754599282974231,Inf,-3.74635129198145,0.000526212869020881
QTL AF,large_neg - small_neg,2,2X,WT,200,3,GW,R,-0.0417817248303115,0.0075459928297414,Inf,-5.53694202645344,9.22444642892373e-08
QTL AF,large_neg - med_neg,8,2X,WT,200,3,GW,R,-0.0436205034209249,0.00754599282974176,Inf,-5.78061819102175,2.23140094179897e-08
QTL AF,large_neg - small_neg,8,2X,WT,200,3,GW,R,-0.0711847570797814,0.00754599282973831,Inf,-9.43345146038922,2.69784194983913e-14
QTL AF,med_neg - small_neg,8,2X,WT,200,3,GW,R,-0.0275642536588565,0.00754599282974025,Inf,-3.65283326936388,0.000758151808330276
QTL AF,large_neg - med_neg,2,20X,Chr,2,4,GW,R,0.065261136363627,0.00754599282974134,Inf,8.64844929436064,2.57571741713036e-14
QTL AF,large_neg - small_neg,2,20X,Chr,2,4,GW,R,-0.0501636363636417,0.0075459928297413,Inf,-6.64771853028138,8.93175533533963e-11
QTL AF,med_neg - small_neg,2,20X,Chr,2,4,GW,R,-0.115424772727269,0.00754599282974138,Inf,-15.2961678246419,0
QTL AF,large_neg - med_neg,8,20X,Chr,2,4,GW,R,0.0995926136363685,0.00754599282974131,Inf,13.1980795481067,0
QTL AF,large_neg - small_neg,8,20X,Chr,2,4,GW,R,0.195322727272733,0.00754599282974139,Inf,25.8842980214476,0
QTL AF,med_neg - small_neg,8,20X,Chr,2,4,GW,R,0.0957301136363643,0.00754599282974146,Inf,12.6862184733409,0
QTL AF,large_neg - med_neg,2,2X,Chr,2,4,GW,R,0.0475978409090865,0.0075459928297415,Inf,6.30769760626939,8.49503356548098e-10
QTL AF,large_neg - small_neg,2,2X,Chr,2,4,GW,R,-0.0344159090909147,0.00754599282974143,Inf,-4.56081921457299,1.51909619240387e-05
QTL AF,med_neg - small_neg,2,2X,Chr,2,4,GW,R,-0.0820137500000012,0.00754599282974143,Inf,-10.8685168208424,2.89768209427166e-14
QTL AF,large_neg - med_neg,8,2X,Chr,2,4,GW,R,0.101319886363642,0.00754599282974144,Inf,13.4269788813347,0
QTL AF,large_neg - small_neg,8,2X,Chr,2,4,GW,R,0.203427272727278,0.00754599282974149,Inf,26.9583177876207,0
QTL AF,med_neg - small_neg,8,2X,Chr,2,4,GW,R,0.102107386363637,0.00754599282974134,Inf,13.5313389062863,0
QTL AF,large_neg - med_neg,2,20X,Peri,2,4,GW,R,0.0687443181818272,0.00754599282974142,Inf,9.11004287081769,3.77475828372553e-14
QTL AF,med_neg - small_neg,2,20X,Peri,2,4,GW,R,-0.0799238636363635,0.00754599282974143,Inf,-10.5915636868028,2.89768209427166e-14
QTL AF,large_neg - med_neg,8,20X,Peri,2,4,GW,R,0.0996880681818167,0.00754599282974137,Inf,13.2107292480999,0
QTL AF,large_neg - small_neg,8,20X,Peri,2,4,GW,R,0.196349999999999,0.00754599282974151,Inf,26.0204328880504,0
QTL AF,med_neg - small_neg,8,20X,Peri,2,4,GW,R,0.0966619318181819,0.00754599282974151,Inf,12.8097036399507,0
QTL AF,large_neg - med_neg,2,2X,Peri,2,4,GW,R,0.0613268181818191,0.00754599282974165,Inf,8.12707082626777,3.77475828372553e-14
QTL AF,large_neg - small_neg,2,2X,Peri,2,4,GW,R,-0.0370204545454535,0.00754599282974153,Inf,-4.90597531441353,2.77940881177052e-06
QTL AF,med_neg - small_neg,2,2X,Peri,2,4,GW,R,-0.0983472727272726,0.00754599282974172,Inf,-13.0330461406811,0
QTL AF,large_neg - med_neg,8,2X,Peri,2,4,GW,R,0.0981982954545461,0.00754599282974212,Inf,13.0133035731896,0
QTL AF,large_neg - small_neg,8,2X,Peri,2,4,GW,R,0.185211363636365,0.00754599282974132,Inf,24.5443333720626,0
QTL AF,med_neg - small_neg,8,2X,Peri,2,4,GW,R,0.0870130681818187,0.00754599282974207,Inf,11.5310297988705,0
QTL AF,large_neg - med_neg,2,20X,WT,2,4,GW,R,0.0819081818181901,0.00754599282974148,Inf,10.8545268550164,3.04201108747293e-14
QTL AF,large_neg - small_neg,2,20X,WT,2,4,GW,R,-0.0372590909090827,0.00754599282974152,Inf,-4.93759956439808,2.36505319162195e-06
QTL AF,med_neg - small_neg,2,20X,WT,2,4,GW,R,-0.119167272727273,0.00754599282974146,Inf,-15.7921264194145,0
QTL AF,large_neg - med_neg,8,20X,WT,2,4,GW,R,0.0975542045454552,0.00754599282974135,Inf,12.9279482165634,0
QTL AF,large_neg - small_neg,8,20X,WT,2,4,GW,R,0.190563636363637,0.00754599282974163,Inf,25.2536201217358,0
QTL AF,med_neg - small_neg,8,20X,WT,2,4,GW,R,0.0930094318181819,0.00754599282974155,Inf,12.3256719051729,0
QTL AF,large_neg - med_neg,2,2X,WT,2,4,GW,R,0.0631082954545471,0.00754599282974131,Inf,8.36315338199314,3.10862446895044e-14
QTL AF,large_neg - small_neg,2,2X,WT,2,4,GW,R,-0.0363454545454524,0.0075459928297414,Inf,-4.81652386445455,4.36487222832405e-06
QTL AF,med_neg - small_neg,2,2X,WT,2,4,GW,R,-0.0994537499999995,0.00754599282974131,Inf,-13.1796772464478,0
QTL AF,large_neg - med_neg,8,2X,WT,2,4,GW,R,0.100482613636363,0.00754599282974191,Inf,13.316022941384,0
QTL AF,large_neg - small_neg,8,2X,WT,2,4,GW,R,0.198749999999999,0.00754599282974092,Inf,26.3384824879065,0
QTL AF,med_neg - small_neg,8,2X,WT,2,4,GW,R,0.0982673863636365,0.00754599282974122,Inf,13.0224595465202,0
QTL AF,large_neg - med_neg,2,20X,Chr,200,4,GW,R,-0.027962230925004,0.00754599282974136,Inf,-3.70557348196717,0.000617701372897295
QTL AF,large_neg - small_neg,2,20X,Chr,200,4,GW,R,-0.0421934603287378,0.00754599282974141,Inf,-5.59150548917017,6.74704525582826e-08
QTL AF,large_neg - med_neg,8,20X,Chr,200,4,GW,R,-0.0469251400204739,0.00754599282974141,Inf,-6.21855083608421,1.50495604867018e-09
QTL AF,large_neg - small_neg,8,20X,Chr,200,4,GW,R,-0.0767893365117138,0.00754599282974144,Inf,-10.1761740627502,2.77555756156289e-14
QTL AF,med_neg - small_neg,8,20X,Chr,200,4,GW,R,-0.0298641964912399,0.00754599282974161,Inf,-3.95762322666592,0.000223373478023481
QTL AF,large_neg - med_neg,2,2X,Chr,200,4,GW,R,-0.0286109959858151,0.00754599282974151,Inf,-3.79154826029634,0.000439707644888987
QTL AF,large_neg - small_neg,2,2X,Chr,200,4,GW,R,-0.0458825593438496,0.0075459928297414,Inf,-6.08038734982764,3.59560425877703e-09
QTL AF,large_neg - med_neg,8,2X,Chr,200,4,GW,R,-0.0462623002300243,0.00754599282974214,Inf,-6.13071086520039,2.62385946303567e-09
QTL AF,large_neg - small_neg,8,2X,Chr,200,4,GW,R,-0.0737983652572869,0.00754599282974091,Inf,-9.77980855831541,3.21964677141295e-14
QTL AF,med_neg - small_neg,8,2X,Chr,200,4,GW,R,-0.0275360650272625,0.00754599282974203,Inf,-3.64909769311348,0.000769153413922918
QTL AF,large_neg - med_neg,2,20X,Peri,200,4,GW,R,-0.0310345546860466,0.00754599282974123,Inf,-4.11271987480949,0.000115790932924686
QTL AF,large_neg - small_neg,2,20X,Peri,200,4,GW,R,-0.0471013410761254,0.00754599282974142,Inf,-6.24190111743579,1.29657351521928e-09
QTL AF,large_neg - med_neg,8,20X,Peri,200,4,GW,R,-0.0490068169256188,0.00754599282974168,Inf,-6.49441604721169,2.50059528639213e-10
QTL AF,large_neg - small_neg,8,20X,Peri,200,4,GW,R,-0.0779681901270062,0.00754599282974132,Inf,-10.3323965296796,2.87547763377916e-14
QTL AF,med_neg - small_neg,8,20X,Peri,200,4,GW,R,-0.0289613732013875,0.00754599282974157,Inf,-3.83798048246745,0.000364855285455268
QTL AF,large_neg - med_neg,2,2X,Peri,200,4,GW,R,-0.0305094550629398,0.00754599282974195,Inf,-4.04313332272052,0.000155946934361273
QTL AF,large_neg - small_neg,2,2X,Peri,200,4,GW,R,-0.047542706892914,0.00754599282974128,Inf,-6.30039120969375,8.90527207531022e-10
QTL AF,large_neg - med_neg,8,2X,Peri,200,4,GW,R,-0.047975580823454,0.00754599282974297,Inf,-6.35775595152376,6.14080897243241e-10
QTL AF,large_neg - small_neg,8,2X,Peri,200,4,GW,R,-0.0773480382156578,0.00754599282974214,Inf,-10.2502135849897,2.43138842392909e-14
QTL AF,med_neg - small_neg,8,2X,Peri,200,4,GW,R,-0.0293724573922038,0.00754599282974392,Inf,-3.89245763346433,0.000292317999263103
QTL AF,large_neg - med_neg,2,20X,WT,200,4,GW,R,-0.0306383113071001,0.00754599282974151,Inf,-4.0602094380932,0.000145023529077637
QTL AF,large_neg - small_neg,2,20X,WT,200,4,GW,R,-0.0511255448871466,0.00754599282974132,Inf,-6.77519128903006,3.72942787763009e-11
QTL AF,med_neg - small_neg,2,20X,WT,200,4,GW,R,-0.0204872335800465,0.00754599282974162,Inf,-2.71498185093664,0.0181947804883662
QTL AF,large_neg - med_neg,8,20X,WT,200,4,GW,R,-0.0487923633826945,0.00754599282974171,Inf,-6.46599652074737,3.01882296938061e-10
QTL AF,large_neg - small_neg,8,20X,WT,200,4,GW,R,-0.0750874725762312,0.00754599282974146,Inf,-9.95064191954762,2.53130849614536e-14
QTL AF,med_neg - small_neg,8,20X,WT,200,4,GW,R,-0.0262951091935367,0.00754599282974229,Inf,-3.48464539879966,0.0014304927110943
QTL AF,large_neg - med_neg,2,2X,WT,200,4,GW,R,-0.0315175926140428,0.0075459928297415,Inf,-4.17673238302328,8.76805493390531e-05
QTL AF,large_neg - small_neg,2,2X,WT,200,4,GW,R,-0.0482966235777553,0.00754599282974073,Inf,-6.40030075133463,4.65161908991263e-10
QTL AF,large_neg - med_neg,8,2X,WT,200,4,GW,R,-0.0462542805645145,0.00754599282974132,Inf,-6.12964809378173,2.6414437304112e-09
QTL AF,large_neg - small_neg,8,2X,WT,200,4,GW,R,-0.075831026142187,0.00754599282974011,Inf,-10.049178133767,3.45279360658424e-14
QTL AF,med_neg - small_neg,8,2X,WT,200,4,GW,R,-0.0295767455776726,0.00754599282974228,Inf,-3.91953003998318,0.000261543047335167
QTL AF,large_neg - small_neg,2,20X,Chr,2,5,GW,R,-0.109561363636371,0.0075459928297416,Inf,-14.5191449433332,0
QTL AF,med_neg - small_neg,2,20X,Chr,2,5,GW,R,-0.105429318181818,0.00754599282974146,Inf,-13.9715635252506,0
QTL AF,large_neg - med_neg,8,20X,Chr,2,5,GW,R,0.163616022727276,0.00754599282974147,Inf,21.6825043992099,0
QTL AF,large_neg - small_neg,8,20X,Chr,2,5,GW,R,0.140461363636366,0.00754599282974146,Inf,18.6140335414522,0
QTL AF,med_neg - small_neg,8,20X,Chr,2,5,GW,R,-0.0231546590909101,0.00754599282974156,Inf,-3.06847085775764,0.00609486053746322
QTL AF,large_neg - med_neg,2,2X,Chr,2,5,GW,R,0.0334701136363588,0.00754599282974136,Inf,4.43548177046254,2.73478625824053e-05
QTL AF,large_neg - small_neg,2,2X,Chr,2,5,GW,R,-0.113959090909096,0.00754599282974139,Inf,-15.1019346930656,0
QTL AF,med_neg - small_neg,2,2X,Chr,2,5,GW,R,-0.147429204545454,0.00754599282974132,Inf,-19.5374164635283,0
QTL AF,large_neg - med_neg,8,2X,Chr,2,5,GW,R,0.185620113636366,0.0075459928297414,Inf,24.5985011945376,0
QTL AF,large_neg - small_neg,8,2X,Chr,2,5,GW,R,0.164034090909094,0.00754599282974151,Inf,21.737907073351,0
QTL AF,med_neg - small_neg,8,2X,Chr,2,5,GW,R,-0.0215860227272719,0.0075459928297415,Inf,-2.86059412118622,0.0117754367722186
QTL AF,large_neg - small_neg,2,20X,Peri,2,5,GW,R,-0.124318181818172,0.00754599282974137,Inf,-16.4747283257666,0
QTL AF,med_neg - small_neg,2,20X,Peri,2,5,GW,R,-0.125554545454545,0.00754599282974132,Inf,-16.638572059026,0
QTL AF,large_neg - med_neg,8,20X,Peri,2,5,GW,R,0.156855000000003,0.00754599282974159,Inf,20.7865291604544,0
QTL AF,large_neg - small_neg,8,20X,Peri,2,5,GW,R,0.157886363636366,0.00754599282974149,Inf,20.9232061570584,0
QTL AF,large_neg - small_neg,2,2X,Peri,2,5,GW,R,-0.126106818181817,0.00754599282974143,Inf,-16.7117596089921,0
QTL AF,med_neg - small_neg,2,2X,Peri,2,5,GW,R,-0.133637727272727,0.00754599282974127,Inf,-17.7097607018677,0
QTL AF,large_neg - med_neg,8,2X,Peri,2,5,GW,R,0.2039575,0.0075459928297419,Inf,27.0285838592529,0
QTL AF,large_neg - small_neg,8,2X,Peri,2,5,GW,R,0.17325,0.00754599282974186,Inf,22.9592054894554,0
QTL AF,med_neg - small_neg,8,2X,Peri,2,5,GW,R,-0.0307074999999999,0.00754599282974146,Inf,-4.0693783697979,0.000139460965048799
QTL AF,large_neg - med_neg,2,20X,WT,2,5,GW,R,0.0221913636363722,0.00754599282974146,Inf,2.94081430198398,0.00918037663353799
QTL AF,large_neg - small_neg,2,20X,WT,2,5,GW,R,-0.127422727272717,0.00754599282974155,Inf,-16.8861447589106,0
QTL AF,med_neg - small_neg,2,20X,WT,2,5,GW,R,-0.14961409090909,0.00754599282974146,Inf,-19.8269590608948,0
QTL AF,large_neg - med_neg,8,20X,WT,2,5,GW,R,0.195980795454545,0.0075459928297414,Inf,25.9715056555734,0
QTL AF,large_neg - small_neg,8,20X,WT,2,5,GW,R,0.187754545454545,0.00754599282974153,Inf,24.8813575219069,0
QTL AF,large_neg - small_neg,2,2X,WT,2,5,GW,R,-0.110124999999998,0.00754599282974153,Inf,-14.5938384099645,0
QTL AF,med_neg - small_neg,2,2X,WT,2,5,GW,R,-0.123966136363636,0.00754599282974133,Inf,-16.4280750274561,0
QTL AF,large_neg - med_neg,8,2X,WT,2,5,GW,R,0.186890340909091,0.00754599282974155,Inf,24.7668325594596,0
QTL AF,large_neg - small_neg,8,2X,WT,2,5,GW,R,0.156318181818182,0.00754599282974202,Inf,20.7153896571522,0
QTL AF,med_neg - small_neg,8,2X,WT,2,5,GW,R,-0.0305721590909092,0.00754599282974134,Inf,-4.05144290230623,0.000150537677361617
QTL AF,large_neg - med_neg,2,20X,Chr,200,5,GW,R,-0.0211362915357051,0.00754599282974147,Inf,-2.80099544388638,0.0141077746684686
QTL AF,large_neg - small_neg,2,20X,Chr,200,5,GW,R,-0.0313469469903251,0.00754599282974147,Inf,-4.15411831121486,9.67762210473122e-05
QTL AF,large_neg - med_neg,8,20X,Chr,200,5,GW,R,-0.035787844751534,0.00754599282974173,Inf,-4.74262904285835,6.30000325485547e-06
QTL AF,large_neg - small_neg,8,20X,Chr,200,5,GW,R,-0.0571696709183615,0.00754599282974154,Inf,-7.57616289973598,1.26010313294955e-13
QTL AF,med_neg - small_neg,8,20X,Chr,200,5,GW,R,-0.0213818261668276,0.0075459928297418,Inf,-2.83353385687741,0.0127880937682733
QTL AF,large_neg - med_neg,2,2X,Chr,200,5,GW,R,-0.0216195677721889,0.00754599282974141,Inf,-2.86503953289998,0.0116160949239678
QTL AF,large_neg - small_neg,2,2X,Chr,200,5,GW,R,-0.0324072018118295,0.00754599282974136,Inf,-4.29462398693271,5.19882439927732e-05
QTL AF,large_neg - med_neg,8,2X,Chr,200,5,GW,R,-0.0364809609259006,0.00754599282974163,Inf,-4.83448126032074,3.98926517197751e-06
QTL AF,large_neg - small_neg,8,2X,Chr,200,5,GW,R,-0.0615000734091401,0.00754599282974207,Inf,-8.15003072448483,3.73034936274053e-14
QTL AF,med_neg - small_neg,8,2X,Chr,200,5,GW,R,-0.0250191124832396,0.00754599282974137,Inf,-3.31554946416469,0.00263239720251895
QTL AF,large_neg - med_neg,2,20X,Peri,200,5,GW,R,-0.020073044108531,0.00754599282974142,Inf,-2.66009318607037,0.0213174077624375
QTL AF,large_neg - small_neg,2,20X,Peri,200,5,GW,R,-0.0312969525437964,0.00754599282974123,Inf,-4.14749301383442,9.96060447404634e-05
QTL AF,large_neg - med_neg,8,20X,Peri,200,5,GW,R,-0.0398078408074425,0.00754599282974174,Inf,-5.27536159994005,3.96800997171098e-07
QTL AF,large_neg - small_neg,8,20X,Peri,200,5,GW,R,-0.0613638552451431,0.00754599282974161,Inf,-8.13197900258863,3.79696274421804e-14
QTL AF,med_neg - small_neg,8,20X,Peri,200,5,GW,R,-0.0215560144377006,0.00754599282974198,Inf,-2.85661740264835,0.0119196267599464
QTL AF,large_neg - med_neg,2,2X,Peri,200,5,GW,R,-0.0259140611871691,0.00754599282974109,Inf,-3.43414866298757,0.00172139965375262
QTL AF,large_neg - small_neg,2,2X,Peri,200,5,GW,R,-0.0367881699681912,0.00754599282974114,Inf,-4.87519280739274,3.24930520345657e-06
QTL AF,large_neg - med_neg,8,2X,Peri,200,5,GW,R,-0.0386269540894176,0.00754599282974195,Inf,-5.1188697048813,9.19987117042886e-07
QTL AF,large_neg - small_neg,8,2X,Peri,200,5,GW,R,-0.0630092783875265,0.00754599282974073,Inf,-8.35003157426687,3.15303338993544e-14
QTL AF,med_neg - small_neg,8,2X,Peri,200,5,GW,R,-0.0243823242981089,0.00754599282974171,Inf,-3.23116186938432,0.00353086327679997
QTL AF,large_neg - med_neg,2,20X,WT,200,5,GW,R,-0.0242076536714965,0.00754599282974138,Inf,-3.20801440150934,0.00382225121032087
QTL AF,large_neg - small_neg,2,20X,WT,200,5,GW,R,-0.0378995681232454,0.00754599282974142,Inf,-5.02247603176481,1.52606202385996e-06
QTL AF,large_neg - med_neg,8,20X,WT,200,5,GW,R,-0.0412905149907037,0.00754599282974178,Inf,-5.47184657106501,1.3345456617575e-07
QTL AF,large_neg - small_neg,8,20X,WT,200,5,GW,R,-0.0653722404687219,0.0075459928297417,Inf,-8.66317288443005,2.55351295663786e-14
QTL AF,med_neg - small_neg,8,20X,WT,200,5,GW,R,-0.0240817254780181,0.00754599282974176,Inf,-3.19132631336495,0.00404577961582409
QTL AF,large_neg - med_neg,2,2X,WT,200,5,GW,R,-0.0225087264589069,0.00754599282974124,Inf,-2.98287143478226,0.00803606866946727
QTL AF,large_neg - small_neg,2,2X,WT,200,5,GW,R,-0.0347141968946907,0.00754599282974124,Inf,-4.60034851316988,1.25797291133933e-05
QTL AF,large_neg - med_neg,8,2X,WT,200,5,GW,R,-0.0391936219719171,0.00754599282974214,Inf,-5.19396491041411,6.16347333393108e-07
QTL AF,large_neg - small_neg,8,2X,WT,200,5,GW,R,-0.0629169837439581,0.00754599282974065,Inf,-8.33780062657713,3.2085445411667e-14
QTL AF,med_neg - small_neg,8,2X,WT,200,5,GW,R,-0.023723361772041,0.00754599282974147,Inf,-3.14383571616166,0.00474873782856411
